@relation 'probing_nonan_noid: -C -22'

@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.REPTree numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric

@data
0.757997,0.290995,0.422812,0.883179,0.254028,0.496443,0.811981,0.172512,0.615257,0.757997,0.290995,0.422812,0.817828,0.205687,0.525955,0.817402,0.198104,0.550455,0.821326,0.178199,0.583088,0.890438,0.242654,0.517221,0.757469,0.2891,0.420909,0.785347,0.228436,0.4765,0.816385,0.206635,0.52002,0.729732,0.299526,0.389087,0.777612,0.236019,0.459885,0.831818,0.211374,0.5156,0.817534,0.177251,0.608721,80.319489,76.805112,0,85.623003,86.325879,86.900958,83.897764,85.239617,74.376997,81.341853,80.830671,82.875399,80.447284,76.549521,84.217252,66.453674,72.84345,83.322684,85.750799,80.447284,86.00639,80.702875
0.590887,0.407297,0.17915,0.997558,0.02,0.959989,0.734338,0.263108,0.471059,0.590887,0.407297,0.17915,0.893143,0.118649,0.762721,0.895221,0.115,0.770048,0.903739,0.108108,0.783875,0.997558,0.02,0.959989,0.604017,0.395541,0.203062,0.665836,0.333243,0.329674,0.721865,0.276622,0.444512,0.591112,0.407027,0.179769,0.664753,0.33527,0.325752,0.720044,0.289595,0.418199,0.734338,0.263108,0.471059,97.347767,97.870997,0,75.823184,91.213351,75.606676,76.454668,75.886333,73.378439,74.623365,71.366712,76.39152,92.043302,62.516915,93.567885,50.473613,60.423996,89.977447,88.921967,88.443843,95.119531,88.434822
0.781589,0.301136,0.499538,0.788505,0.453446,0.374205,0.960862,0.050953,0.92297,0.781589,0.301136,0.499538,0.99588,0.009348,0.985889,0.995763,0.008981,0.986451,0.995763,0.008981,0.986451,0.785115,0.474157,0.35888,0.781866,0.300587,0.500443,0.876768,0.178519,0.72089,0.937008,0.104655,0.835473,0.759025,0.355022,0.408912,0.871984,0.224523,0.637903,0.915211,0.221591,0.63978,0.896447,0.135814,0.794893,88.031882,52.998161,59.080319,70.361741,88.436542,0,71.060699,70.165543,0,87.2103,94.347026,90.312692,98.663397,75.892091,99.59534,40.465972,69.74862,99.28878,98.320049,99.117106,99.411404,97.277744
0.639642,0.277056,0.326745,0.639642,0.277056,0.326745,0.639642,0.277056,0.326745,0.615946,0.34632,0,0.596047,0.316017,0.249065,0.596047,0.316017,0.249065,0.596047,0.316017,0.249065,0.753208,0.285714,0.372644,0.691432,0.313853,0.301678,0.691432,0.313853,0.301678,0.691432,0.313853,0.301678,0.538493,0.411255,0.078135,0.538493,0.411255,0.078135,0.538493,0.411255,0.078135,0.579512,0.361472,0.166101,67.205882,70.735294,0,70.882353,67.647059,70.882353,71.470588,72.647059,65.882353,63.382353,61.764706,70.735294,71.470588,66.029412,70,65.441176,66.470588,67.794118,72.647059,67.205882,68.235294,68.088235
0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.808537,0.352381,0.471429,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.982857,0.095238,0.857143,0.940289,0.1,0.85,0.940289,0.1,0.85,0.940289,0.1,0.85,0.910714,0.119048,0.821429,0.910714,0.119048,0.821429,0.910714,0.119048,0.821429,0.964286,0.047619,0.928571,87,89.333333,75,92.666667,93.666667,0,91.333333,94,0,90,89,86.333333,91.666667,83,90.666667,33.333333,65.333333,89.333333,94,88,91,84.666667
0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.808537,0.352381,0.471429,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.94119,0.090476,0.864286,0.982857,0.095238,0.857143,0.940289,0.1,0.85,0.940289,0.1,0.85,0.940289,0.1,0.85,0.910714,0.119048,0.821429,0.910714,0.119048,0.821429,0.910714,0.119048,0.821429,0.964286,0.047619,0.928571,87,89.333333,75,92.666667,93.666667,0,91.333333,94,0,90,89,86.333333,91.666667,83,90.666667,33.333333,65.333333,89.333333,94,88,91,84.666667
0.683771,0.804143,0.106191,0.981184,0.166981,0.81447,0.943122,0.126805,0.859087,0.683771,0.804143,0.106191,0.878648,0.304457,0.661692,0.876976,0.291902,0.675636,0.871312,0.289391,0.678424,0.985197,0.145637,0.838185,0.683771,0.804143,0.106191,0.782676,0.660389,0.266024,0.845578,0.49027,0.455042,0.644709,0.820465,0.088075,0.744912,0.724419,0.195162,0.786203,0.658506,0.268361,0.941618,0.114878,0.872339,85.572354,85.87473,84.75162,88.207343,92.311015,0,93.390929,90.280778,0,90.669546,90.75594,58.488121,73.045356,19.611231,77.840173,10.151188,19.740821,73.477322,90.280778,71.403888,93.563715,64.708423
0.649386,0.346728,0,0.953525,0.082432,0.819423,0.975342,0.014426,0.968,0.649386,0.346728,0,1,0,1,1,0,1,1,0,1,0.877389,0.331788,0.387945,0.499629,0.346728,0,0.810389,0.244719,0.536545,0.886716,0.146832,0.705173,0.63861,0.346728,0,0.709198,0.343122,0.015335,0.773509,0.305513,0.310458,0.996448,0.006182,0.98641,91.848014,60.690846,0,99.965458,99.930915,100,100,100,65.457686,99.792746,61.036269,99.792746,100,64.145078,100,65.457686,65.457686,100,100,100,99.274611,94.680484
0.563127,0.87307,0.067775,1,0,1,1,0,1,0.563127,0.87307,0.067775,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,6.347122,12.694244,100,100,100,100,99.986868
0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.516732,0.153191,0.011105,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.619316,0.302128,0.119525,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.529196,0.265957,0.046421,0.529196,0.265957,0.046421,0.529196,0.265957,0.046421,0.541607,0.208511,0.091877,83.741007,69.064748,0,83.884892,80.719424,85.035971,85.035971,85.467626,85.611511,78.848921,82.877698,84.892086,85.179856,84.316547,79.856115,85.611511,84.748201,85.467626,85.467626,84.604317,84.748201,77.985612
0.680986,0.338108,0.323753,0.997887,0.022027,0.955946,0.942433,0.057568,0.884865,0.680986,0.338108,0.323753,0.821538,0.193108,0.613785,0.828344,0.189595,0.620811,0.828633,0.176622,0.646752,0.997887,0.022027,0.955946,0.686089,0.332432,0.335101,0.734371,0.314324,0.371366,0.780289,0.257432,0.485147,0.682694,0.333784,0.33238,0.760087,0.289189,0.421636,0.799147,0.261351,0.477308,0.942433,0.057568,0.884865,97.032025,97.753721,0,97.726658,97.059089,97.690573,97.690573,97.726658,97.627424,94.524132,91.087055,76.806495,89.833108,63.437077,91.673433,50.022553,66.711773,84.528642,97.726658,82.507894,96.499774,84.591791
0.928678,0.210918,0.714036,0.928678,0.210918,0.714036,0.928678,0.210918,0.714036,0.797845,0.42928,0.398331,0.936728,0.119107,0.838123,0.936728,0.119107,0.838123,0.936728,0.119107,0.838123,0.955113,0.148883,0.795661,0.963405,0.116625,0.8399,0.963405,0.116625,0.8399,0.963405,0.116625,0.8399,0.887483,0.17866,0.757869,0.887483,0.17866,0.757869,0.887483,0.17866,0.757869,0.854562,0.223325,0.69665,81.769912,86.725664,50.442478,92.743363,91.150442,0,86.371681,92.566372,0,81.59292,80.530973,84.778761,87.433628,80.707965,89.026549,32.743363,58.40708,90.619469,92.566372,89.734513,92.389381,83.716814
0.955076,0.059754,0.871453,0.955076,0.059754,0.871453,0.955076,0.059754,0.871453,0.872159,0.089631,0.801244,0.937087,0.056239,0.879248,0.937087,0.056239,0.879248,0.937087,0.056239,0.879248,0.979728,0.072056,0.845137,0.965171,0.052724,0.887012,0.965171,0.052724,0.887012,0.965171,0.052724,0.887012,0.934623,0.057996,0.875114,0.934623,0.057996,0.875114,0.934623,0.057996,0.875114,0.951225,0.043937,0.905206,94.285714,92.857143,89.047619,95.357143,96.666667,97.142857,97.261905,97.02381,90.238095,95.119048,94.880952,93.928571,93.809524,89.880952,93.928571,63.095238,89.642857,92.97619,97.02381,91.428571,96.666667,94.761905
0.892665,0.095455,0.785595,0.892665,0.095455,0.785595,0.892665,0.095455,0.785595,0.914784,0.086364,0.810138,0.880884,0.106818,0.755197,0.880884,0.106818,0.755197,0.880884,0.106818,0.755197,0.918855,0.111364,0.74288,0.938829,0.093182,0.788788,0.938829,0.093182,0.788788,0.938829,0.093182,0.788788,0.859793,0.125,0.715629,0.859793,0.125,0.715629,0.859793,0.125,0.715629,0.868679,0.120455,0.727964,90.387597,89.302326,0,91.472868,91.007752,91.007752,87.286822,90.542636,82.635659,88.062016,86.976744,91.007752,89.767442,89.922481,90.387597,68.217054,91.162791,91.627907,89.457364,91.162791,91.627907,89.767442
0.549624,0.7,0.048364,0.549624,0.7,0.048364,0.549624,0.7,0.048364,0.55022,0.72,0.033135,0.524984,0.76,0.011671,0.524984,0.76,0.011671,0.524984,0.76,0.011671,0.624362,0.685,0.121795,0.545979,0.72,0.04985,0.545979,0.72,0.04985,0.545979,0.72,0.04985,0.547399,0.695,0.094639,0.547399,0.695,0.094639,0.547399,0.695,0.094639,0.540206,0.71,0.082569,28.301887,29.433962,21.886792,33.584906,33.207547,0,34.339623,33.207547,0,33.207547,30.566038,28.301887,27.169811,28.301887,30.188679,28.301887,29.056604,32.45283,32.45283,31.698113,31.698113,26.037736
0.505736,0.699187,0.014809,0.505736,0.699187,0.014809,0.505736,0.699187,0.014809,0.582879,0.691057,-0.021096,0.501794,0.682927,0.035024,0.501794,0.682927,0.035024,0.501794,0.682927,0.035024,0.5189,0.682927,0.060471,0.496433,0.666667,-0.032238,0.496433,0.666667,-0.032238,0.496433,0.666667,-0.032238,0.494964,0.739837,-0.003497,0.494964,0.739837,-0.003497,0.494964,0.739837,-0.003497,0.528805,0.650407,0.073534,41.935484,35.483871,17.419355,32.903226,35.483871,0,36.774194,33.548387,0,34.193548,36.129032,40,34.83871,36.129032,40,41.935484,37.419355,38.709677,37.419355,36.129032,35.483871,35.483871
0.7512,0.8,0.111111,0.995632,0.080556,0.910494,0.927469,0.130556,0.854938,0.7512,0.8,0.111111,0.91776,0.205556,0.771605,0.91776,0.205556,0.771605,0.91776,0.205556,0.771605,0.977349,0.077778,0.91358,0.752401,0.8,0.111111,0.885185,0.619444,0.311728,0.911544,0.363889,0.595679,0.639969,0.825,0.083333,0.771438,0.713889,0.20679,0.816448,0.619444,0.311728,0.92284,0.138889,0.845679,91.111111,94,90.666667,92.222222,32,0,96,92,0,91.777778,10,67.111111,83.777778,37.333333,85.333333,10,20,88.222222,92,78.888889,95.111111,74.666667
0.800796,0.329545,0.549991,0.800796,0.329545,0.549991,0.800796,0.329545,0.549991,0.797732,0.431818,0.370363,0.768357,0.352273,0.517254,0.768357,0.352273,0.517254,0.768357,0.352273,0.517254,0.96985,0.068182,0.905376,0.824911,0.375,0.456892,0.824911,0.375,0.456892,0.824911,0.375,0.456892,0.714559,0.420455,0.420331,0.714559,0.420455,0.420331,0.714559,0.420455,0.420331,0.853096,0.227273,0.690195,77.142857,94.285714,0,51.428571,67.619048,0,58.095238,65.714286,0,80.952381,47.619048,63.809524,62.857143,61.904762,64.761905,42.857143,58.095238,62.857143,65.714286,67.619048,81.904762,68.571429
0.696505,0.489362,0.323106,0.696505,0.489362,0.323106,0.696505,0.489362,0.323106,0.617497,0.574468,0.121191,0.640397,0.574468,0.216183,0.640397,0.574468,0.216183,0.640397,0.574468,0.216183,0.743847,0.446809,0.388854,0.539294,0.574468,0.017041,0.539294,0.574468,0.017041,0.539294,0.574468,0.017041,0.586974,0.617021,0.138977,0.586974,0.617021,0.138977,0.586974,0.617021,0.138977,0.575241,0.531915,0.161912,68.888889,75.555556,0,57.777778,48.888889,0,57.777778,57.777778,0,53.333333,68.888889,62.222222,60,51.111111,44.444444,55.555556,62.222222,55.555556,57.777778,53.333333,73.333333,60
0.600151,0.553191,0.172647,0.600151,0.553191,0.172647,0.600151,0.553191,0.172647,0.573249,0.553191,0.163014,0.641238,0.468085,0.257184,0.641238,0.468085,0.257184,0.641238,0.468085,0.257184,0.787224,0.297872,0.534982,0.477583,0.574468,0,0.477583,0.574468,0,0.477583,0.574468,0,0.518485,0.638298,0.036227,0.518485,0.638298,0.036227,0.518485,0.638298,0.036227,0.581571,0.531915,0.139194,62,72,0,52,60,0,60,56,0,56,68,66,64,62,52,50,58,60,56,54,76,46
0.710808,0.316239,0.431666,0.710808,0.316239,0.431666,0.710808,0.316239,0.431666,0.601667,0.401709,0.152566,0.739225,0.273504,0.508855,0.739225,0.273504,0.508855,0.739225,0.273504,0.508855,0.921081,0.153846,0.745744,0.663902,0.384615,0.239601,0.663902,0.384615,0.239601,0.663902,0.384615,0.239601,0.77575,0.239316,0.567696,0.77575,0.239316,0.567696,0.77575,0.239316,0.567696,0.812739,0.205128,0.620592,89.677419,82.580645,0,60.645161,72.903226,0,75.483871,77.419355,0,83.225806,63.225806,83.225806,79.354839,78.064516,81.290323,64.516129,63.225806,78.064516,80,72.258065,90.322581,80.645161
0.698438,0.52439,0.321956,0.698438,0.52439,0.321956,0.698438,0.52439,0.321956,0.677093,0.646341,0.133832,0.692235,0.469512,0.391861,0.692235,0.469512,0.391861,0.692235,0.469512,0.391861,0.83755,0.365854,0.537072,0.732046,0.536585,0.308713,0.732046,0.536585,0.308713,0.732046,0.536585,0.308713,0.707767,0.463415,0.407154,0.707767,0.463415,0.407154,0.707767,0.463415,0.407154,0.694434,0.469512,0.393264,72.857143,59.52381,0,48.571429,53.333333,0,44.285714,51.428571,0,68.571429,49.52381,57.619048,64.285714,47.142857,57.142857,30.952381,39.047619,57.619048,51.428571,60,74.285714,60.952381
0.882047,0.180645,0.709748,0.882047,0.180645,0.709748,0.882047,0.180645,0.709748,0.882096,0.225806,0.624567,0.891375,0.2,0.679078,0.891375,0.2,0.679078,0.891375,0.2,0.679078,0.955935,0.167742,0.73039,0.925052,0.164516,0.73442,0.925052,0.164516,0.73442,0.925052,0.164516,0.73442,0.81075,0.26129,0.582405,0.81075,0.26129,0.582405,0.81075,0.26129,0.582405,0.827875,0.235484,0.628102,74.666667,81.333333,0,85.555556,84.666667,0,71.333333,85.111111,0,74.444444,78.222222,79.333333,80.222222,76,81.111111,48.888889,78.888889,81.555556,85.111111,81.555556,82.444444,79.777778
0.856643,0.209677,0.528875,0.856643,0.209677,0.528875,0.856643,0.209677,0.528875,0.822976,0.222581,0.562845,0.818095,0.187097,0.550725,0.818095,0.187097,0.550725,0.818095,0.187097,0.550725,0.877714,0.209677,0.564701,0.8785,0.183871,0.571429,0.8785,0.183871,0.571429,0.8785,0.183871,0.571429,0.691905,0.26129,0.390977,0.691905,0.26129,0.390977,0.691905,0.26129,0.390977,0.734524,0.235484,0.465391,77.142857,77.142857,0,85.714286,85.274725,84.615385,79.78022,85.054945,73.406593,78.681319,80.43956,79.78022,78.461538,74.725275,80,68.131868,77.362637,82.197802,84.835165,78.681319,83.516484,80.659341
0.869065,0.21151,0.649507,0.984494,0.093842,0.859466,0.989982,0.014296,0.978412,0.869065,0.21151,0.649507,1,0,1,1,0,1,1,0,1,0.984494,0.093842,0.859466,0.869065,0.21151,0.649507,0.96668,0.060117,0.90632,0.999977,0.00055,0.99917,0.869065,0.21151,0.649507,0.96668,0.060117,0.90632,1,0,1,0.989982,0.014296,0.978412,99.926426,90.790926,58.087063,99.828326,91.771919,0,76.615573,99.742489,0,98.651134,96.652361,99.717964,99.926426,81.888412,100,40.465972,78.969957,100,99.95095,99.95095,100,100
0.869065,0.21151,0.649507,0.984494,0.093842,0.859466,0.989982,0.014296,0.978412,0.869065,0.21151,0.649507,1,0,1,1,0,1,1,0,1,0.970277,0.109971,0.836112,0.869065,0.21151,0.649507,0.96668,0.060117,0.90632,0.999977,0.00055,0.99917,0.869065,0.21151,0.649507,0.96668,0.060117,0.90632,0.998632,0.018512,0.972247,0.972307,0.03684,0.944361,99.901901,88.877989,58.503985,99.840589,95.671367,0,76.689148,99.767014,0,97.204169,97.596567,99.717964,99.914163,81.888412,100,40.465972,78.969957,100,99.963213,99.95095,100,100
0.862764,0.092251,0,0.941565,0.091328,0.417335,0.858145,0.061501,0.645032,0.862764,0.092251,0,0.867273,0.083641,0.364893,0.867273,0.083641,0.364893,0.866257,0.082411,0.374161,0.941028,0.091636,0.419554,0.5,0.092251,0,0.881859,0.090713,0.307453,0.881765,0.089791,0.324388,0.791665,0.092251,0,0.882071,0.091021,0.240695,0.917663,0.089791,0.314493,0.828023,0.070111,0.615841,91.590909,91.528926,50.103306,91.714876,92.417355,0,91.363636,91.77686,0,96.61157,94.524793,91.797521,92.933884,92.045455,93.946281,91.322314,91.322314,94.049587,93.533058,93.078512,97.479339,96.652893
0.832581,0.09427,0.233001,0.937829,0.091805,0.409276,0.718638,0.121996,0.290896,0.832581,0.09427,0.233001,0.683259,0.093654,0.143892,0.682819,0.093038,0.149595,0.682819,0.093038,0.149595,0.941139,0.097351,0.376481,0.499524,0.093654,0,0.499524,0.093654,0,0.499524,0.093654,0,0.573229,0.093654,0,0.627983,0.096118,-0.003106,0.877183,0.099199,0.183209,0.73707,0.112138,0.347899,91.375,91.125,57.125,91.875,92.166667,0,91.666667,92.125,0,89,91.625,91.5,92,91.416667,90.791667,91.666667,91.666667,91.208333,92.125,91.291667,91.583333,88.125
0.830495,0.099934,0,0.932015,0.102564,0.373102,0.7378,0.122288,0.349067,0.830495,0.099934,0,0.74017,0.096647,0.167131,0.74017,0.096647,0.167131,0.740322,0.097962,0.155988,0.934336,0.099934,0.404395,0.499491,0.099934,0,0.740677,0.098619,0.137566,0.835603,0.096647,0.31308,0.58237,0.099934,0,0.753239,0.099934,0,0.874839,0.099277,0.148973,0.714715,0.133465,0.302287,90.824053,90.64588,48.151448,91.403118,91.091314,0,91.091314,91.447661,0,87.750557,90.868597,90.824053,90.690423,90.690423,89.933185,91.091314,91.091314,90.512249,91.447661,91.135857,90.423163,88.062361
0.810445,0.09901,0,0.911099,0.106271,0.33665,0.681412,0.132673,0.23821,0.810445,0.09901,0,0.725993,0.09835,0.072019,0.725993,0.09835,0.072019,0.725993,0.09835,0.072019,0.914944,0.10231,0.37285,0.499157,0.09901,0,0.499157,0.09901,0,0.499157,0.09901,0,0.769573,0.09901,0,0.871832,0.10099,0.189125,0.885812,0.10231,0.192947,0.711269,0.128713,0.300292,91.479821,90.807175,49.55157,91.479821,91.704036,0,91.479821,91.434978,0,87.713004,91.300448,91.479821,91.255605,91.165919,91.121076,91.479821,91.479821,90.852018,91.434978,91.165919,91.390135,88.251121
0.768797,0.037834,0,0.880796,0.039406,0.403455,0.670004,0.052378,0.253233,0.768797,0.037834,0,0.701417,0.036753,0.217991,0.701417,0.036753,0.217991,0.77167,0.034395,0.383468,0.889166,0.039112,0.405419,0.499326,0.037834,0,0.769723,0.033412,0.337277,0.769723,0.033412,0.337277,0.704035,0.037834,0,0.849647,0.038522,0.022454,0.850827,0.035181,0.225462,0.661797,0.053754,0.246656,96.802364,96.316481,22.311228,96.815496,96.789232,0,96.388707,96.80893,0,94.596192,96.395272,96.802364,96.690742,96.664478,96.559422,96.388707,96.388707,96.598818,96.80893,96.7761,96.585686,94.64872
0.761568,0.035902,0,0.877901,0.03787,0.402262,0.675012,0.050806,0.256188,0.761568,0.035902,0,0.703189,0.033746,0.213289,0.763452,0.031777,0.360756,0.763452,0.031777,0.360756,0.885104,0.037683,0.404389,0.499276,0.035902,0,0.763814,0.032527,0.342156,0.763814,0.032527,0.342156,0.761568,0.035902,0,0.84824,0.034027,0.27687,0.845332,0.035339,0.088032,0.652431,0.052868,0.22838,96.93609,96.359649,24.053885,97.017544,97.036341,0,96.616541,97.017544,0,94.893484,96.616541,96.93609,96.804511,96.93609,96.691729,96.616541,96.616541,96.622807,97.017544,96.923559,96.754386,94.661654
0.73685,0.036588,0,0.875204,0.038225,0.400437,0.670519,0.05517,0.242163,0.73685,0.036588,0,0.69981,0.036395,0.206258,0.69981,0.036395,0.206258,0.69981,0.036395,0.206258,0.879185,0.038802,0.39068,0.499952,0.036588,0,0.676263,0.036106,0.20468,0.739653,0.034758,0.276527,0.73685,0.036588,0,0.848963,0.036395,0.206258,0.85507,0.034181,0.333744,0.65939,0.052089,0.245539,96.776062,96.248391,23.487773,96.872587,96.853282,0,96.525097,96.872587,0,94.710425,96.525097,96.776062,96.705277,96.782497,96.615187,96.525097,96.525097,96.583012,96.872587,96.698842,96.679537,94.761905
0.777253,0.037782,0,0.880285,0.03945,0.401242,0.672639,0.058881,0.231277,0.777253,0.037782,0,0.499276,0.037782,0,0.713589,0.035918,0.212951,0.779931,0.034642,0.356933,0.886434,0.039941,0.398032,0.499276,0.037782,0,0.780068,0.033857,0.344389,0.780068,0.033857,0.344389,0.519747,0.037782,0,0.715136,0.037782,0,0.831564,0.035525,0.226253,0.667893,0.051521,0.251806,96.917022,96.359462,30.429649,96.956379,96.831748,0,96.425057,96.917022,0,94.758937,96.425057,96.917022,96.608724,96.707117,96.556248,96.425057,96.425057,96.398819,96.917022,96.726796,96.621843,94.680223
0.762825,0.039043,0,0.878786,0.040545,0.400611,0.664183,0.057563,0.220208,0.762825,0.039043,0,0.499924,0.039043,0,0.764957,0.035439,0.368978,0.764969,0.035539,0.360773,0.883972,0.040344,0.401072,0.499924,0.039043,0,0.757862,0.035039,0.340779,0.757862,0.035039,0.340779,0.698673,0.039043,0,0.832383,0.039143,0.052233,0.841379,0.035539,0.361852,0.643791,0.057563,0.221043,96.641017,96.0455,26.430244,96.580796,96.607561,0,96.286383,96.580796,0,94.580127,96.286383,96.641017,96.373369,96.467046,96.373369,96.286383,96.286383,96.26631,96.580796,96.54734,96.420207,94.058213
0.797752,0.025536,0,0.898671,0.030182,0.357051,0.674551,0.038951,0.215046,0.797752,0.025536,0,0.499632,0.025536,0,0.499632,0.025536,0,0.499632,0.025536,0,0.902704,0.030182,0.359354,0.499632,0.025536,0,0.721558,0.025152,0.199404,0.81458,0.024733,0.235638,0.797752,0.025536,0,0.869453,0.025152,0.199404,0.88896,0.024383,0.277209,0.654136,0.038357,0.221888,97.664608,97.005011,47.14369,97.611001,97.631978,0,97.506118,97.613332,0,96.175271,97.506118,97.63897,97.54341,97.622655,97.57604,97.506118,97.506118,97.562056,97.613332,97.645962,97.592355,95.91656
0.741589,0.055752,0,0.818133,0.065692,0.157152,0.567645,0.097681,0.091438,0.741589,0.055752,0,0.499913,0.055752,0,0.499913,0.055752,0,0.499913,0.055752,0,0.817664,0.065006,0.159231,0.499913,0.055752,0,0.499913,0.055752,0,0.499913,0.055752,0,0.683425,0.055752,0,0.746383,0.055752,0,0.758781,0.056895,0.018822,0.588143,0.093454,0.128392,94.652406,93.605806,22.024446,94.568373,94.644767,0,94.652406,94.652406,0,90.473644,94.652406,94.652406,94.537815,94.553094,94.415584,94.652406,94.652406,94.59893,94.652406,94.637128,94.293354,90.168067
0.734442,0.054732,0,0.828569,0.063454,0.184354,0.578827,0.091147,0.104997,0.734442,0.054732,0,0.499944,0.054732,0,0.499944,0.054732,0,0.499944,0.054732,0,0.825025,0.063672,0.187068,0.499944,0.054732,0,0.499944,0.054732,0,0.499944,0.054732,0,0.480098,0.054732,0,0.722311,0.054732,0,0.791008,0.054732,0,0.579154,0.091365,0.105404,94.717668,93.668488,22.462659,94.666667,94.710383,0,94.717668,94.717668,0,91.249545,94.717668,94.717668,94.528233,94.535519,94.462659,94.717668,94.717668,94.484517,94.724954,94.688525,94.455373,90.535519
0.721712,0.055358,0,0.830849,0.06419,0.189872,0.600194,0.093915,0.126788,0.721712,0.055358,0,0.499917,0.055358,0,0.499917,0.055358,0,0.499917,0.055358,0,0.827651,0.06419,0.194328,0.499917,0.055358,0,0.499917,0.055358,0,0.499917,0.055358,0,0.721712,0.055358,0,0.806794,0.055358,0,0.793268,0.055681,0.013965,0.593707,0.088638,0.146488,94.672426,93.657307,17.87617,94.600432,94.658027,0,94.672426,94.672426,0,91.079914,94.672426,94.672426,94.528438,94.557235,94.449244,94.672426,94.672426,94.550036,94.672426,94.485241,94.334053,90.655148
0.719796,0.056737,0,0.823726,0.06575,0.169972,0.57851,0.094754,0.116162,0.719796,0.056737,0,0.499462,0.056737,0,0.499462,0.056737,0,0.499462,0.056737,0,0.822704,0.066443,0.161398,0.499462,0.056737,0,0.499462,0.056737,0,0.499462,0.056737,0,0.719796,0.056737,0,0.778805,0.056737,0,0.785343,0.05743,0.008481,0.59222,0.094176,0.134228,94.551777,93.500773,17.97527,94.404946,94.50541,0,94.551777,94.551777,0,90.734158,94.551777,94.551777,94.50541,94.304482,94.358578,94.551777,94.551777,94.474498,94.551777,94.50541,94.366306,90.255023
